SK_ID_CURR,TARGET
101213,0.052940370431082504
101223,0.04513852813852814
101225,0.16773243577887534
101237,0.11163641720336763
101243,0.08486876457735588
101244,0.0954875172557061
101258,0.05830251937604878
101259,0.17286361419797952
101268,0.13166062858709912
101269,0.009482174688057041
101271,0.15504702104740803
101279,0.029538987156634215
101281,0.15255323138333965
101287,0.08823810249777746
101292,0.06841834958127527
101294,0.058829081135582675
101296,0.04694723168987876
101297,0.02665291403642797
101299,0.02220023616734143
101301,0.0533448360205326
101305,0.013328836797877046
101308,0.08497901444960267
101318,0.002909090909090909
101327,0.15194590050472395
101329,0.061624126432562966
101332,0.056088869850479756
101337,0.11695438866259296
101343,0.028781199192963906
101345,0.028314994602920297
101346,0.04344294448241817
101353,0.009062951496388028
101354,0.13204810523154176
101355,0.14400150271125506
101356,0.04036851040256614
101362,0.06515453715531114
101363,0.1938488239057124
101365,0.02892251311639856
101366,0.18918181852547172
101367,0.2886842754338883
101368,0.03579663319137003
101374,0.18263750181706834
101380,0.046470511686455954
101383,0.08531105998404762
101398,0.01385243411559201
101399,0.2915384520020742
101401,0.10330587601253233
101412,0.19490320824686147
101426,0.050848998610608515
101427,0.4013780418927479
101428,0.09524022361367561
101429,0.1367458202702011
101434,0.042939584924879044
101440,0.14230484586792633
101448,0.0904072697168672
101449,0.02019285289873525
101465,0.07879055421702481
101467,0.06862066244728782
101472,0.07030864375562518
101478,0.10581444673317743
101497,0.05792715699333345
101504,0.0984673431144019
101547,0.022836786708303736
101548,0.024708475734791527
101555,0.04409668002276361
101570,0.1069057857347331
101572,0.06479311916154021
101578,0.1281344098368092
101580,0.12408294401676753
101588,0.11912665988981777
101602,0.12290700888378903
101610,0.11219474462585918
101614,0.040857826384142176
101616,0.06617842099421047
101643,0.07417819508492884
101644,0.08873202279316832
101649,0.10779952898838346
101650,0.1010140959401795
101665,0.04397159621424327
101667,0.07627341582566037
101669,0.020733488733488733
101674,0.08195841903194843
101675,0.060139083139083144
101678,0.09948715019071055
101682,0.06694903471141861
101686,0.04367702206634094
101697,0.1689972198424211
101700,0.08534508035823825
101711,0.05797091118375947
101714,0.06628759849541582
101715,0.2338372098747487
101728,0.09040444058865109
101732,0.02996809983961687
101757,0.04416041852883957
101758,0.09007860693657904
101759,0.0783091369844466
101762,0.047983242591601714
101764,0.06759410128914772
101780,0.3368765625069806
101784,0.024404769636967784
101789,0.0494596485385959
101816,0.05244980836157307
101819,0.026584294360610158
101827,0.034418325224826775
101863,0.09486238709690721
101867,0.07781986537714092
101870,0.038501026751026755
101873,0.0964876410139568
101878,0.08124384632395469
101879,0.10478018790634885
101880,0.016630728748375807
101887,0.07838741470088219
101897,0.03528146561041298
101901,0.11966282625183551
101903,0.2458030455956152
101920,0.07807334770492663
101921,0.05205174456606345
101922,0.030333933610249404
101961,0.1855414643406129
101962,0.039431349867882375
101971,0.038666088297667246
101976,0.2506365678525121
102002,0.07117059630256226
102005,0.040149368175683965
102007,0.26363753227336817
102017,0.07632279708595499
102019,0.04869678850561203
102029,0.051795208575394325
102051,0.3722532026367167
102052,0.03485812226988697
102054,0.021064361464129266
102062,0.03184710550887022
102067,0.18237617516642288
102068,0.10832539171354957
102070,0.06436827963917746
102090,0.11035747877853144
102092,0.09275994060978582
102099,0.10117777299240148
102100,0.10384793556117083
102112,0.1102770314051274
102113,0.040184580125756604
102122,0.0570658271037528
102123,0.09777708110602848
102125,0.06269121199577857
102126,0.10234283926427885
102146,0.056676800882296235
102147,0.04796008888772045
102151,0.060492969234068286
102158,0.0968096470522941
102159,0.03822270638718007
102162,0.03450112078324152
102165,0.061974864961320056
102166,0.015869139761167626
102174,0.0664501081993342
102193,0.2582453227457096
102198,0.060722904546433955
102205,0.15263296339883023
102206,0.03131526540195271
102218,0.04505070222175485
102221,0.03519386650501202
102230,0.08839449001291104
102238,0.15212215368910412
102248,0.05081990670148564
102252,0.3488131232802285
102259,0.08793991560555028
102262,0.08787916705757264
102273,0.12922104220169228
102286,0.1363350249681519
102293,0.03850085879033247
102294,0.04021410705737331
102296,0.042626757573352
102298,0.21591572265024275
102303,0.07759698634698636
102309,0.12093865860661525
102315,0.07311740478303945
102340,0.0553475935828877
102342,0.04651726459814695
102344,0.012609649122807017
102346,0.11534634599146981
102347,0.05338985412592224
102374,0.154429485203479
102380,0.06690646251753062
102387,0.060714477902558406
102393,0.028309957586273374
102403,0.05548587033881151
102413,0.03813962426462427
102414,0.04898178700384582
102415,0.053379782755943746
102416,0.13922263821489825
102439,0.08515559590907888
102441,0.0685232936568076
102443,0.06995024548894517
102444,0.031108430956728175
102445,0.08709895084275887
102448,0.044174371036600144
102449,0.052816783362835996
102450,0.25105054637484975
102456,0.08227168144892602
102458,0.04868204310309574
102459,0.04608968224757698
102465,0.049051469514317804
102470,0.1280013461340861
102471,0.06602156348982975
102475,0.04090570025090149
102476,0.12181694204488323
102506,0.23454116390145802
102509,0.0380363547271442
102519,0.035134803921568626
102522,0.01463092463092463
102545,0.034008011725116985
102549,0.030994737847292023
102562,0.0486920307504673
102563,0.07504222772411626
102568,0.11278268248779084
102582,0.07488889700770504
102592,0.08515220005312887
102597,0.05221536225212696
102605,0.07065174428254922
102614,0.020702797202797208
102617,0.05796436793340817
102634,0.07007867373424649
102652,0.017279857397504456
102655,0.0289982794982795
102671,0.10927592995240053
102694,0.04932274596748282
102701,0.09533140852955092
102703,0.03919343401696343
102704,0.016609972329012578
102713,0.13332558527643662
102720,0.044979385165917665
102731,0.13673478692789837
102733,0.012032262027618064
102749,0.07467165668868454
102755,0.034597586623902415
102763,0.1048924162352955
102770,0.08114531976451479
102772,0.14891462270100037
102799,0.24583907406662828
102838,0.05968109156924947
102854,0.021323147440794502
102862,0.027158623368375694
102863,0.017891806722689075
102867,0.026406172044329938
102868,0.06163744588744589
102878,0.17071583078084626
102887,0.10508042568027086
102898,0.11427427964192667
102904,0.10239932814004021
102912,0.11952709068537243
102919,0.033681269023374295
102927,0.10536288943254889
102932,0.10333938339781992
102933,0.12821296071489569
102935,0.02818679441473559
102958,0.09243102949681894
102969,0.24982222352810585
102971,0.0890499454965399
102975,0.037007561882561886
102979,0.09245983600163163
102982,0.035735159577264836
102987,0.07402947516879405
102989,0.10338672932674481
102995,0.033842926638205276
102996,0.04775425636455048
103000,0.05211968930622181
103001,0.17499922660758568
103004,0.04275495905023769
103010,0.030730866312909663
103025,0.11951608182838828
103029,0.12816773147732902
103046,0.05716251494463569
103056,0.01881439393939394
103062,0.09909414205505537
103078,0.03204680918496708
103083,0.008278499278499277
103092,0.08565988169896839
103096,0.0763213152516558
103097,0.26547725240875397
103102,0.1887723762305806
103112,0.19365556158667613
103132,0.03274300918379866
103144,0.16277483704805681
103145,0.09179684084405446
103146,0.0413476304397357
103147,0.08575561942357607
103158,0.06087508325008323
103171,0.23489640296064448
103173,0.11821110339608792
103184,0.08633422249405222
103195,0.09759942246436053
103196,0.04630126899244545
103206,0.05130414412728656
103230,0.05855422303874316
103231,0.07415488484683531
103232,0.08803550525841547
103239,0.20452277272091515
103240,0.05403674833937992
103243,0.0678613902007865
103252,0.0738470010381775
103258,0.04543538522021495
103259,0.1617342120383916
103279,0.04459203412686385
103280,0.033685671741399296
103286,0.011538847117794486
103287,0.24515278817329897
103290,0.034124611499611504
103298,0.0741989859555649
103315,0.03068535141329259
103319,0.03474060292133048
103334,0.06034462158068968
103336,0.13210261122606323
103345,0.049456494485906256
103368,0.03185533661385056
103371,0.15088869438095448
103377,0.10157250261778124
103398,0.004916666666666667
103404,0.042470111931412244
103408,0.12025263492097854
103410,0.025032828282828285
103418,0.04648862871734388
103420,0.170904325464697
103432,0.08309208988465952
103433,0.038231242570638854
103436,0.009720238095238094
103440,0.12029912403557912
103453,0.036263628442421016
103459,0.1017443754645767
103460,0.0792383377716195
103461,0.04820354842955463
103462,0.09361137692716637
103473,0.03575951190192677
103474,0.02996711866564808
103475,0.1971008117699294
103478,0.21269537660481933
103480,0.06609921365184523
103484,0.030229500891265602
103494,0.12182560718435326
103513,0.1460241422234456
103515,0.08330719353745669
103516,0.2203000899599196
103525,0.13109031603071852
103541,0.21566632949953385
103544,0.04120174484957767
103562,0.23932052093932893
103570,0.3375242762053907
103572,0.17884827865632816
103574,0.04708597663086828
103575,0.062475680150602765
103591,0.06336402361828058
103594,0.035150224044960876
103609,0.05220199051894098
103613,0.061506833422855074
103614,0.05838044566372741
103615,0.051873765682202214
103624,0.08561599099215199
103625,0.1896112761507499
103628,0.16343602488842424
103629,0.04783561961774036
103647,0.048696543652426
103648,0.08202965945303407
103651,0.13813246986931196
103658,0.03992001784764943
103668,0.10486477656330598
103669,0.0989392165282258
103676,0.03945395127748069
103682,0.04212417158005393
103683,0.07061094877774446
103689,0.08960263459450762
103725,0.045598285486443374
103733,0.08818876385052855
103744,0.07450974657437505
103762,0.13836696043894187
103771,0.350235794262497
103773,0.018509174004530043
103783,0.1273359768456518
103784,0.02149409250879839
103808,0.03486242000173889
103812,0.07519627083442872
103813,0.2016675970228602
103814,0.10810083969178397
103818,0.0782787759625995
103824,0.17354182977325386
103828,0.007181910195068091
103830,0.141267706021189
103840,0.05070012069973371
103842,0.188470163823105
103847,0.06376134254462427
103848,0.03365746753246754
103851,0.07999618041916802
103854,0.1294195010356001
103857,0.14933445982981583
103861,0.03270312814120864
103862,0.033708225984541776
103865,0.07281396334144012
103870,0.04193448360205327
103876,0.06691832857544931
103891,0.35836949054557415
103908,0.08606504241372662
103914,0.1882422316675412
103918,0.06141037638831756
103940,0.08591901532420108
103963,0.1347108987503724
103966,0.035301437124966535
103971,0.12145623730414751
103980,0.10088069356683907
103984,0.04275056887556888
103985,0.05718663190954214
103998,0.30469461244809537
104019,0.024350439378303158
104026,0.06467413958590428
104035,0.1283943743734765
104044,0.06044949494949494
104045,0.08831619416874835
104047,0.008484848484848486
104051,0.041943664350785094
104058,0.10861493546013669
104063,0.015465394254867936
104066,0.12858783261801837
104087,0.04495323097954676
104089,0.03329617969749549
104095,0.08166641747485402
104098,0.17232715306709118
104104,0.05247069597069597
104110,0.182168033763622
104120,0.10238446525095131
104122,0.018983738483738487
104131,0.09720327045675341
104132,0.060015513897866836
104135,0.08310579388791461
104136,0.08781435240026568
104149,0.13080795803783418
104150,0.11558601529189762
104156,0.259727309970731
104165,0.1776932770961409
104175,0.038623622808220334
104179,0.041599520491548365
104184,0.04610425088327566
104206,0.12190679418620595
104216,0.10430128003231719
104230,0.15580411057810437
104257,0.050581601405130815
104272,0.050184222768975086
104273,0.12109753271324475
104278,0.019986928104575162
104294,0.21175779930423894
104295,0.06055375996552466
104297,0.04701157257774904
104298,0.08100327162517564
104308,0.056627551155414915
104318,0.07262592777879157
104319,0.08239713691880873
104320,0.1685630292480138
104327,0.10467163065692484
104334,0.07573805271096293
104344,0.131230672835936
104350,0.0642251037146548
104351,0.11253007926885635
104354,0.06902782288231205
104369,0.06654752097747452
104376,0.1297573692217655
104381,0.022879018814003334
104384,0.09719108742135056
104391,0.045350156980961925
104394,0.030575292956097913
104398,0.22092433022773583
104402,0.03340422322775265
104408,0.06447330284094989
104409,0.006001696832579185
104410,0.18096122857190963
104412,0.1294905209169915
104417,0.09273189967926809
104424,0.08906946231443133
104426,0.03646588189931844
104435,0.06703156737483362
104445,0.060056852461264215
104458,0.024418803418803422
104460,0.025946919437631513
104466,0.04523096872168079
104472,0.15649919597945913
104473,0.05777717513824324
104479,0.014822452057746174
104480,0.04919224708040497
104482,0.11082914763255315
104499,0.05169307421165006
104501,0.011875816993464051
104502,0.09037489497087021
104506,0.11035711373250072
104510,0.042668205160852214
104512,0.08896998868864193
104520,0.16908398640403277
104528,0.20325626665216437
104529,0.025615609235965273
104541,0.07273403389695958
104578,0.031996333903454646
104584,0.0775461415519465
104588,0.14745408354115783
104602,0.07952704626814533
104610,0.02255228758169935
104611,0.2283763326886391
104618,0.03464496614496615
104620,0.04881068033273915
104622,0.027793778117307526
104624,0.15386390003185663
104625,0.057750747188827695
104634,0.2109057608198475
104639,0.16344923957191754
104646,0.0693217111405966
104647,0.056802600306470274
104652,0.027965088188385407
104670,0.12259625977737432
104677,0.022163836163836166
104685,0.15530859942431147
104691,0.02013157894736842
104696,0.06530239931207422
104699,0.0030000000000000005
104712,0.10454682245858717
104714,0.06086927468816013
104717,0.19799300213889992
104718,0.03972737552265416
104740,0.08902254028221518
104741,0.1384938053862202
104743,0.025330419580419584
104744,0.094572263649663
104747,0.11196895381879896
104767,0.027215141411735838
104772,0.44319460798059873
104776,0.25029614576170317
104779,0.04340548435053079
104814,0.05789884496308645
104815,0.033925597063754954
104830,0.06792812858795833
104831,0.12181386870783152
104833,0.04285816814764184
104839,0.07664165246518187
104840,0.07473350522886127
104860,0.21576451077302466
104861,0.04041610144241724
104866,0.07109405214668371
104870,0.015469510881275586
104877,0.09142883329261037
104878,0.034780671942436656
104879,0.06931355340565867
104880,0.0368440784361837
104899,0.05916753679756776
104906,0.04574199119593857
104907,0.14000984082137333
104913,0.09336291890084458
104916,0.03778806242776831
104921,0.08305588447500213
104930,0.04566280425800549
104931,0.21765508283426238
104936,0.033683637999427474
104937,0.1018136038368236
104942,0.05489256430703799
104943,0.05438025210084034
104969,0.13450300194301737
104972,0.2041099497767455
104988,0.10856745868510574
105013,0.038407425907425914
105015,0.04917692833482306
105019,0.026990953490953498
105027,0.060199412386718894
105030,0.06891744744763323
105035,0.32679213059901907
105041,0.034739090974385094
105051,0.1570396636387348
105056,0.018953308945956003
105067,0.3826705893865335
105071,0.15414091739014338
105072,0.010993506493506494
105074,0.13348093976886546
105091,0.07574020424020424
105101,0.05909861333197247
105103,0.03753367684946632
105134,0.04410105580693816
105139,0.09630190062775199
105142,0.08879343416301619
105146,0.10748909342291695
105163,0.007832264957264957
105168,0.10663711370329013
105172,0.02735236985236985
105176,0.3519054021314084
105195,0.051859599293035824
105196,0.18768472003572614
105197,0.027631094782410576
105203,0.022572510822510824
105223,0.059252422414187114
105227,0.21725189245738774
105228,0.03292671462524403
105230,0.06168860680083589
105231,0.1714337281225826
105239,0.05276604965382056
105242,0.07810025200118081
105244,0.05636960257664591
105245,0.08202687706170676
105248,0.05656219258038144
105249,0.19866816413720437
105266,0.1637320028183031
105271,0.22528533570832338
105276,0.10610565664126037
105282,0.05077065637321056
105292,0.09191682423183972
105297,0.030050505050505053
105332,0.14136578385494794
105333,0.06820146004666128
105343,0.07561208670070899
105344,0.04703359342755628
105345,0.1928559883099356
105357,0.08461056977078649
105359,0.07583742126466583
105366,0.08249050210195719
105367,0.04632754006399518
105370,0.0547455346511074
105377,0.06018004389831016
105390,0.12247193295180908
105399,0.027059984520123835
105403,0.04243582273419734
105404,0.06276149340855222
105414,0.04141694721686982
105417,0.07500075947444369
105425,0.14662831084464215
105452,0.04900165357518299
105454,0.13230001461386906
105456,0.0809183108772892
105470,0.0939513057891541
105471,0.030102923220570278
105483,0.1548640499077805
105493,0.07025973897103928
105508,0.08429669874329315
105514,0.04536242962403954
105515,0.049416863107652566
105528,0.2708667075958097
105529,0.01521765953344901
105531,0.03907206518971225
105532,0.031158266140464283
105558,0.01669976076555024
105574,0.03991859585203238
105578,0.043186841924845024
105584,0.2455238644224712
105595,0.10355521847433607
105617,0.17131935595364386
105618,0.08742238497656453
105621,0.05791569232281308
105625,0.09535500357056083
105629,0.09644059513757658
105630,0.0411271034177381
105634,0.025749948580830927
105635,0.025673493173493177
105641,0.06476524524666939
105647,0.09445429613386269
105648,0.053013027564111165
105655,0.03339178365494156
105657,0.0631366551405251
105672,0.1441541154923508
105678,0.08308726455862678
105682,0.04965882595216961
105691,0.053761604408663226
105692,0.05690141532014598
105706,0.13795036877467215
105712,0.03038972138972139
105720,0.10501236242257912
105734,0.039845102395025
105735,0.04125767142214511
105736,0.08263990795066647
105737,0.05085401419186249
105738,0.031209033613445382
105740,0.09800298819687364
105744,0.05926192924722336
105747,0.034671011736801205
105749,0.0931643824871379
105754,0.03490861791287489
105758,0.1330245664638079
105760,0.09029491750079982
105767,0.036628283481224655
105784,0.119118322853617
105791,0.0347772461456672
105802,0.2311399319205045
105807,0.4203802856070658
105809,0.04090993810111457
105816,0.04790495813096433
105817,0.059691481720893495
105824,0.20097027121485328
105832,0.12134335736502919
105856,0.03283351916401452
105865,0.07594831183608272
105899,0.059192191322609285
105906,0.08003429684350737
105916,0.03161591023355729
105923,0.09957408814955253
105937,0.11374712568133623
105965,0.035130203130203125
105966,0.07189896133278485
105968,0.09933528446957236
105973,0.01597629576306047
105976,0.11912923282427926
105978,0.0493513618734207
105979,0.06000071720505158
105991,0.07639304301649502
105998,0.06025663260028584
105999,0.06604678796435764
106000,0.12211041985190586
106001,0.09594217096113378
106010,0.026062528115159692
106011,0.0739130579173149
106013,0.3308319359089482
106015,0.027865548452235763
106026,0.026496322047405645
106032,0.02648501172030584
106035,0.07321015791913624
106040,0.1095754529698028
106041,0.22298028880304419
106044,0.03041436049330786
106053,0.2755111723072249
106054,0.05340032207214869
106065,0.17464106301335403
106081,0.05198129905869844
106083,0.025315514894462265
106087,0.02373650369238605
106090,0.15700082081661024
106101,0.09449208879355937
106102,0.05622238313801781
106109,0.04681901771259358
106116,0.06912695328407402
106150,0.014713536463536465
106155,0.17166208301502414
106166,0.03214029245608192
106176,0.15268827474555027
106189,0.025424783549783548
106199,0.2446997598205028
106205,0.1083827904551589
106206,0.039334893176998446
106211,0.05347512850067031
106214,0.06166178261882596
106216,0.04668449339618071
106217,0.10112952471505098
106225,0.0765430637044414
106249,0.06331144259936829
106256,0.19527393474258792
106258,0.04380055599715044
106261,0.08248887537471129
106262,0.09004061839433357
106264,0.06277176650319066
106271,0.03477022667734742
106276,0.0524243126154891
106277,0.15725121103526676
106286,0.08787596102727681
106293,0.12576017468084033
106295,0.06956274689362923
106296,0.01918317630082336
106297,0.19183840591812718
106298,0.13428416277564884
106311,0.041448895059189174
106314,0.04915618205324087
106320,0.0622662127174511
106334,0.10492874437224285
106346,0.10365041125025641
106347,0.021542555483731952
106349,0.09111286718097865
106354,0.03185701471730883
106360,0.021176046176046178
106373,0.07017191657671532
106377,0.04722901131376364
106386,0.1341727242056189
106387,0.11817895846843214
106391,0.00857142857142857
106401,0.26181143869030865
106411,0.13113400376713072
106413,0.060736813839755016
106426,0.0953051775366017
106427,0.10920775238693196
106428,0.09817109322565978
106434,0.07036133770769994
106438,0.05091594735673684
106440,0.06411700296607419
106441,0.03917827421116895
106452,0.10755893998502351
106453,0.022635319917440663
106454,0.0614175583188741
106457,0.1656645598553493
106484,0.03493573235330201
106488,0.06955227757278841
106491,0.048796484733017245
106514,0.2049339944111616
106527,0.02602285214785215
106528,0.07571182519750631
106529,0.013968984962406016
106534,0.055656136347312805
106550,0.18702811893988364
106577,0.07088513202483791
106585,0.11399567176889161
106590,0.07433121917642041
106607,0.05576441669785323
106610,0.1938335034418625
106611,0.08432462485055363
106612,0.048049290578702344
106624,0.06584115226878386
106631,0.04202069516311003
106647,0.22308975505918238
106660,0.1441116563175387
106674,0.06524772157666894
106687,0.011435245310245307
106712,0.0376820515655655
106713,0.05181797150218203
106717,0.07882645682490885
106720,0.11219776972253749
106721,0.060087688627162315
106724,0.042046828988005464
106735,0.12062956676965964
106739,0.0710335661930089
106740,0.10386347085147396
106754,0.05396836496836497
106760,0.1810629809646837
106761,0.07241788513344243
106784,0.23589636597492636
106787,0.06709771437712612
106797,0.03468832702385335
106798,0.05213879438415044
106802,0.24991573704073702
106803,0.14568076569972851
106804,0.2785070562822111
106805,0.04897802197802198
106810,0.10030551109537177
106812,0.06933156141244376
106813,0.027514085329874805
106817,0.10934508469686487
106822,0.05724384988936072
106823,0.08180794059741428
106827,0.02441388676682795
106841,0.027671477602205164
106851,0.08601994367861239
106852,0.05821164284631777
106853,0.2157547659598744
106854,0.4381725504887267
106861,0.0366800468193657
106873,0.043977937267410956
106877,0.017425779243116703
106878,0.061562824988908575
106881,0.10968024815741532
106900,0.024689935064935064
106906,0.034283135723925204
106907,0.04868564906026205
106914,0.03773357035121741
106916,0.027299996314315202
106924,0.05935174109516215
106931,0.024951258236087955
106936,0.0910838389336841
106937,0.17418651768767862
106938,0.08400442075983873
106939,0.037677625436139374
106943,0.04908339914299666
106944,0.4802221898328709
106967,0.07833412837592403
106980,0.09530042377642994
106986,0.09120206380307001
106987,0.1011898509986745
106990,0.023452067669172932
107013,0.022095812168567593
107023,0.06260381684878588
107033,0.009958333333333333
107037,0.08638023839765326
107048,0.07626051541337917
107071,0.08651981515216807
107081,0.028136363636363636
107113,0.07826174904386977
107130,0.13362367044719983
107131,0.08637324822580238
107145,0.14275402293784645
107156,0.10316073855624937
107219,0.10301230537608244
107222,0.060584191307488516
107223,0.38579226964985475
107232,0.08912098835976544
107245,0.06761179317758265
107246,0.028079002696649754
107247,0.13277625449026376
107256,0.06431173251413187
107259,0.04368170963023904
107260,0.03908984067188403
107279,0.1330626130835109
107280,0.02562811818384574
107281,0.06728631327392937
107285,0.04568996586488847
107329,0.06278017785448126
107337,0.12159275670150282
107349,0.10125052308372741
107350,0.11489188262717676
107351,0.007284556087187666
107359,0.1411793187462692
107391,0.05698600449258345
107394,0.047886599468642814
107395,0.06857839601918549
107406,0.08830260601971127
107416,0.1671927501463105
107417,0.014128871128871128
107418,0.06512059058072989
107419,0.016167341430499325
107444,0.01064102564102564
107445,0.08123238148160748
107446,0.019918192918192915
107460,0.11256971477095315
107470,0.016700351935646052
107475,0.04059848484848485
107520,0.0237432100063679
107526,0.0536781657884599
107527,0.02391444520391889
107530,0.042292660770601946
107532,0.1115527559385918
107534,0.029357788410419982
107535,0.04786781983066813
107554,0.174730968549854
107556,0.06568651910524974
107559,0.07408275569459781
107561,0.03022378859530563
107564,0.16012832029511595
107566,0.15260220949501133
107571,0.09281585528334756
107590,0.0696813296782337
107602,0.20379576095559065
107625,0.03929943302311723
107626,0.11844353599616761
107635,0.04459692642239081
107636,0.0317215394254868
107645,0.08039428644111307
107652,0.10562088496299026
107655,0.04162561221887848
107668,0.02642288851499378
107670,0.06528411702676408
107677,0.025470416838063902
107680,0.14703829061375498
107683,0.10008272266089602
107684,0.025661467918046868
107691,0.11079092970153337
107692,0.05395720898468575
107703,0.11470953676526431
107709,0.03480393991113805
107710,0.06653182674738402
107721,0.15025979043316506
107725,0.14489919931289896
107727,0.06795285790061333
107739,0.016051474840948526
107740,0.08206453277544608
107741,0.10023505751214729
107747,0.02420210345210345
107765,0.09165920629078524
107768,0.030363469863469873
107775,0.20305927307126997
107782,0.139118802422208
107790,0.07493259578398896
107801,0.08871915047456841
107807,0.05862759759160689
107811,0.1134931589308524
107817,0.08742860850020291
107826,0.03816427432216906
107838,0.13176656577856266
107839,0.09725526301184194
107843,0.023447215323376316
107847,0.017395104895104898
107849,0.3029100567045614
107850,0.10547088549565327
107867,0.2436422168302973
107871,0.04968304953560372
107908,0.16099914378706948
107913,0.10541194516697613
107927,0.018465024139946738
107931,0.03595053922685502
107955,0.037987965251123156
107962,0.13625432488048586
107977,0.0483251830728611
107978,0.05552247687812704
107993,0.0471922081186787
108010,0.12080305337077782
108016,0.059270975885139986
108018,0.20670554608789907
108027,0.16091538599859032
108045,0.060138629645208594
108069,0.13329489890054907
108082,0.04244806814272759
108089,0.0719152212166918
108092,0.011849348750664538
108106,0.026952249504881086
108112,0.04437515180897535
108120,0.11158149366972897
108122,0.21972904310172114
108135,0.10977864876781279
108170,0.047710504536742936
108171,0.06914227086982504
108177,0.032993043420288005
108180,0.16388413259427193
108183,0.045377596818386295
108184,0.07984963127687586
108185,0.07036390080507729
108192,0.07660183830617266
108195,0.1118975528255714
108196,0.06019022433534816
108218,0.04954957190212607
108219,0.21917307894204185
108243,0.08377375518358492
108249,0.04902094757667515
108251,0.052547819397664605
